"parid"	"scheduleID"	"react1"	"react2"	"accuracy"	"note"	"number"	"correctans"	"audio"	"video"	"context"	"group"	"type"	"beep_response"	"length1"	"length2"	"batch"	"original_label"	"videoname"	"Task.Version"	"Spreadsheet"	"Response"	"display"	"randomise_blocks"	"row_number"	"filename"	"rowmean"	"block"	"Experiment.Version"	"Participant.OS"	"Participant.Browser"	"randomiser_t27m"	"date.of.birth_year"	"date.of.birth_month"	"sex"	"languages"	"response_6"	"response_6_text"	"mask.problems"	"Difficulty.x"	"Tiring"	"more.info.on.masks"	"Difficulty.y"	"Distraction"	"response_4_1"	"response_4_2"	"response_4_3"	"response_4_4"	"response_4_text"	"response_5"	"Comments"	"SUBJECT"	"ITEM"	"RT"	"GROUP"	"AUDIO"	"VIDEO"	"PREDICT"	"ACOUSTIC"	"VISUAL"	"PREDICTABILITY"	"ACC"	"CONDITION"	"TRIAL"	"BLOCK"	"AGE"	"SEX"	"LIST"
"210725_a96"	14750145	394.685217012143	59.3194318137331	1	"braft"	"103L"	"raft"	"aM"	"vNM"	"L"	"a"	"aMvNM"	2.62518715430225	2.23050193729011	2.56586772248852	1	"14750145_103LaMvNM"	"103L_aM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14750145?filename=audioFile-51-2.weba"	"Block1"	2	40	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-fbmh.csv"	46	2	9	"Mac OS 10.15.7"	"Chrome 92.0.4515.107"	"Version8"	24	7	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	"Generally fine when just face masks are involved, but more difficulty when trying to communicate though glass/plastic screens"	2	3	""	""	""	"There were issues with the voice recordings"	""	"one interference of unexpected phone noises"	""	"210725_a96"	"103L"	59.3194318137331	"Adults"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	40	"2"	24.5833333333333	"Male"	"Version8"
"210725_a96"	14750145	254.47172063176	-11.98297633798	1	"self-correction"	"111H"	"seeds"	"aNM"	"vNM"	"H"	"a"	"aNMvNM"	2.19673862553239	1.94226690490063	2.20872160187037	1	"14750145_111HaNMvNM"	"111H_aNM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14750145?filename=audioFile-59-2.weba"	"Block1"	2	48	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-fbmh.csv"	46	2	9	"Mac OS 10.15.7"	"Chrome 92.0.4515.107"	"Version8"	24	7	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	"Generally fine when just face masks are involved, but more difficulty when trying to communicate though glass/plastic screens"	2	3	""	""	""	"There were issues with the voice recordings"	""	"one interference of unexpected phone noises"	""	"210725_a96"	"111H"	-11.98297633798	"Adults"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	48	"2"	24.5833333333333	"Male"	"Version8"
"210725_a96"	14750145	434.967017529857	317.093783066637	1	"grown"	"61L"	"growl"	"aNM"	"vM"	"L"	"a"	"aNMvM"	2.36857933377826	1.9336123162484	2.05148555071162	1	"14750145_61LaNMvM"	"61L_aNM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14750145?filename=audioFile-47-2.weba"	"Block1"	2	36	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-fbmh.csv"	46	2	9	"Mac OS 10.15.7"	"Chrome 92.0.4515.107"	"Version8"	24	7	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	"Generally fine when just face masks are involved, but more difficulty when trying to communicate though glass/plastic screens"	2	3	""	""	""	"There were issues with the voice recordings"	""	"one interference of unexpected phone noises"	""	"210725_a96"	"61L"	317.093783066637	"Adults"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	36	"2"	24.5833333333333	"Male"	"Version8"
"210725_a96"	14750145	445.338959228199	96.4461351540491	1	"voiced 'g'"	"82L"	"lungs"	"aNM"	"vNM"	"L"	"a"	"aNMvNM"	3.14915066396219	2.70381170473399	3.05270452880814	1	"14750145_82LaNMvNM"	"82L_aNM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14750145?filename=audioFile-83-2.weba"	"Block1"	3	70	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/adult randomizer/data_exp_58324-v9_task-fbmh.csv"	76	3	9	"Mac OS 10.15.7"	"Chrome 92.0.4515.107"	"Version8"	24	7	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	"Generally fine when just face masks are involved, but more difficulty when trying to communicate though glass/plastic screens"	2	3	""	""	""	"There were issues with the voice recordings"	""	"one interference of unexpected phone noises"	""	"210725_a96"	"82L"	96.4461351540491	"Adults"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	70	"3"	24.5833333333333	"Male"	"Version8"
"210725_c122"	15102120	535.861694570391	362.906833459211	1	"unsure_rising"	"114H"	"silk"	"aM"	"vM"	"H"	"c"	"aMvM"	2.43386264880339	1.898000954233	2.07095581534418	1	"15102120_114HaMvM"	"114H_aM_vM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15102120?filename=114HaMvMmp4-17-2.weba"	"Block1"	2	8	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	""	3	2	"Everything worked well"	""	""	""	""	""	"It was quite long"	"210725_c122"	"114H"	362.906833459211	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	8	"1"	11	"Female"	"Version4"
"210725_c122"	15102120	1565.3446131742	1448.22327308412	1	"unsure_"	"58L"	"goal"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.51921530533019	1.95387069215599	2.07099203224607	1	"15102120_58LaMvNM"	"58L_aM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15102120?filename=58LaMvNMmp4-36-2.weba"	"Block1"	2	27	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	0	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	2	2	""	3	2	"Everything worked well"	""	""	""	""	""	"It was quite long"	"210725_c122"	"58L"	1448.22327308412	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	27	"1"	11	"Female"	"Version4"
"210725_c130"	15367679	2811.71905464473	2583.16141575585	1	"unsure_cab?"	"35L"	"curb"	"aNM"	"vM"	"L"	"c"	"aNMvM"	4.94790061445599	2.13618155981126	2.36473919870014	1	"15367679_35LaNMvM"	"35L_aNM_vM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15367679?filename=35LaNMvMmp4-49-2.weba"	"Block1"	4	38	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	3	"Male"	"English"	"Born and raised in the UK"	""	"No"	1	1	""	2	1	"Everything worked well"	""	""	""	""	"none"	"no"	"210725_c130"	"35L"	2583.16141575585	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	38	"2"	11.25	"Male"	"Version4"
"210725_c130"	15367679	698.364699865552	436.691584786192	1	"frot?"	"53L"	"frogs"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.00555796879601	2.30719326893046	2.56886638400982	1	"15367679_53LaNMvNM"	"53L_aNM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15367679?filename=53LaNMvNMmp4-44-2.weba"	"Block1"	4	33	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	3	"Male"	"English"	"Born and raised in the UK"	""	"No"	1	1	""	2	1	"Everything worked well"	""	""	""	""	"none"	"no"	"210725_c130"	"53L"	436.691584786192	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	33	"2"	11.25	"Male"	"Version4"
"210725_c130"	15367679	430.592229813844	341.928917120354	1	"unsure_grown?"	"61H"	"growl"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.57197734006581	2.14138511025197	2.23004842294546	1	"15367679_61HaNMvNM"	"61H_aNM_vNM.mp4"	7	"Version4"	"https://gorilla.sc/uploads/schedule/15367679?filename=61HaNMvNMmp4-27-2.weba"	"Block1"	2	18	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-gv44.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.131"	"Version4"	11	3	"Male"	"English"	"Born and raised in the UK"	""	"No"	1	1	""	2	1	"Everything worked well"	""	""	""	""	"none"	"no"	"210725_c130"	"61H"	341.928917120354	"Children"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	18	"1"	11.25	"Male"	"Version4"
"210725_c135"	15571068	253.927099321945	-36.6848506192552	1	"unsure_"	"103H"	"raft"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.12953526414335	2.87560816482141	3.16622011476261	1	"15571068_103HaNMvM"	"103H_aNM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=103HaNMvMmp4-86-2.weba"	"Block1"	2	73	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	76	3	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"103H"	-36.6848506192552	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	73	"3"	10	"Male"	"Version5"
"210725_c135"	15571068	303.225367793172	-24.9222866357282	1	"vanpt"	"104H"	"rent"	"aM"	"vM"	"H"	"c"	"aMvM"	2.52157399152213	2.21834862372896	2.54649627815786	1	"15571068_104HaMvM"	"104H_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=104HaMvMmp4-42-2.weba"	"Block1"	3	31	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"104H"	-24.9222866357282	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	31	"2"	10	"Male"	"Version5"
"210725_c135"	15571068	1124.99364969998	990.890953621633	1	"unsure_vim"	"105L"	"rim"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.58362569131251	2.45863204161253	2.59273473769088	1	"15571068_105LaNMvNM"	"105L_aNM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=105LaNMvNMmp4-23-2.weba"	"Block1"	4	14	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"105L"	990.890953621633	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	14	"1"	10	"Male"	"Version5"
"210725_c135"	15571068	520.267791579908	473.899964531558	1	"vow"	"108H"	"row"	"aNM"	"vM"	"H"	"c"	"aNMvM"	3.02083554151689	2.50056774993698	2.54693557698533	1	"15571068_108HaNMvM"	"108H_aNM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=108HaNMvMmp4-46-2.weba"	"Block1"	3	35	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"108H"	473.899964531558	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	35	"2"	10	"Male"	"Version5"
"210725_c135"	15571068	347.493075287415	143.022241954124	1	"unsure_thlout?"	"133H"	"throat"	"aNM"	"vM"	"H"	"c"	"aNMvM"	2.46017664022511	2.1126835649377	2.31715439827099	1	"15571068_133HaNMvM"	"133H_aNM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=133HaNMvMmp4-114-2.weba"	"Block1"	1	99	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"133H"	143.022241954124	"Children"	"aNM"	"vM"	"H"	"No Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aNMvM"	99	"4"	10	"Male"	"Version5"
"210725_c135"	15571068	18.6758943882501	-106.15675153099	1	"unsure_overlap in the onset"	"136L"	"trail"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	1.8805717436137	1.86189584922545	1.98672849514469	1	"15571068_136LaNMvNM"	"136L_aNM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=136LaNMvNMmp4-62-2.weba"	"Block1"	3	51	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	46	2	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"136L"	-106.15675153099	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	51	"2"	10	"Male"	"Version5"
"210725_c135"	15571068	1787.01358715382	1706.76854747128	1	"unsure_boom?"	"14L"	"broom"	"aM"	"vNM"	"L"	"c"	"aMvNM"	4.33368725244128	2.54667366528746	2.62691870497	1	"15571068_14LaMvNM"	"14L_aM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=14LaMvNMmp4-26-2.weba"	"Block1"	4	17	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"14L"	1706.76854747128	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	17	"1"	10	"Male"	"Version5"
"210725_c135"	15571068	392.479647528062	184.564572296582	1	"unsure_buise"	"15H"	"bruise"	"aNM"	"vNM"	"H"	"c"	"aNMvNM"	2.6253689099276	2.23288926239954	2.44080433763102	1	"15571068_15HaNMvNM"	"15H_aNM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=15HaNMvNMmp4-121-2.weba"	"Block1"	1	106	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"15H"	184.564572296582	"Children"	"aNM"	"vNM"	"H"	"No Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aNMvNM"	106	"4"	10	"Male"	"Version5"
"210725_c135"	15571068	2022.75711254765	1683.65520832441	1	"unsure_fogs"	"53L"	"frogs"	"aM"	"vNM"	"L"	"c"	"aMvNM"	3.85557498926545	1.8328178767178	2.17191978094104	1	"15571068_53LaMvNM"	"53L_aM_vNM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=53LaMvNMmp4-16-2.weba"	"Block1"	4	7	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	16	1	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"53L"	1683.65520832441	"Children"	"aM"	"vNM"	"L"	"Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aMvNM"	7	"1"	10	"Male"	"Version5"
"210725_c135"	15571068	523.32996520391	399.36815964836	1	"unsure_guam?"	"60H"	"grin"	"aM"	"vM"	"H"	"c"	"aMvM"	2.87561655422536	2.35228658902145	2.476248394577	1	"15571068_60HaMvM"	"60H_aM_vM.mp4"	7	"Version5"	"https://gorilla.sc/uploads/schedule/15571068?filename=60HaMvMmp4-127-2.weba"	"Block1"	1	112	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-jhw4.csv"	106	4	9	"Windows 10"	"Chrome 92.0.4515.159"	"Version5"	10	0	"Male"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	4	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c135"	"60H"	399.36815964836	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	112	"4"	10	"Male"	"Version5"
"210725_c76"	14745223	1079.74789447957	907.085647004972	1	"unsure_I think the onset is an afficative rather than a plosive"	"139L"	"tub"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.44934045314943	2.36959255866986	2.54225480614446	1	"14745223_139LaNMvNM"	"139L_aNM_vNM.mp4"	7	"Version2"	"https://gorilla.sc/uploads/schedule/14745223?filename=audioFile-124-2.weba"	"Block1"	3	109	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-tucf.csv"	106	4	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version2"	10	5	"Female"	"English"	"Born and raised in the UK"	""	"No"	2	2	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c76"	"139L"	907.085647004972	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	109	"4"	10.4166666666667	"Female"	"Version2"
"210725_c81"	14745923	1256.89145369324	1177.35127512181	1	"pre-nasaling"	"3H"	"bay"	"aM"	"vM"	"H"	"c"	"aMvM"	3.22989009601667	1.97299864232343	2.05253882089486	1	"14745923_3HaMvM"	"3H_aM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-78-2.weba"	"Block1"	2	65	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	76	3	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"3H"	1177.35127512181	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	65	"3"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1412.35927048468	1097.60495209064	1	"pre-nasaling"	"40H"	"ditch"	"aM"	"vM"	"H"	"c"	"aMvM"	3.22545809502409	1.81309882453942	2.12785314293345	1	"14745923_40HaMvM"	"40H_aM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-97-2.weba"	"Block1"	2	84	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	76	3	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"40H"	1097.60495209064	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	84	"3"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1971.99850081776	1828.64433415111	1	"pre-nasaling"	"46H"	"drug"	"aM"	"vM"	"H"	"c"	"aMvM"	4.26052716616263	2.28852866534487	2.43188283201152	1	"14745923_46HaMvM"	"46H_aM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-35-2.weba"	"Block1"	3	26	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	16	1	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"46H"	1828.64433415111	"Children"	"aM"	"vM"	"H"	"Acoustic Mask"	"Visual Mask"	"High Predictability"	"1"	"aMvM"	26	"1"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1106.75613132315	984.607417805473	1	"pre-nasaling"	"47L"	"drum"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	3.08519078343738	1.97843465211423	2.10058336563191	1	"14745923_47LaNMvNM"	"47L_aNM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-71-2.weba"	"Block1"	4	60	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	46	2	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"47L"	984.607417805473	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	60	"2"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1634.27210445539	1479.51875196495	1	"pre-nasaling"	"58H"	"goal"	"aM"	"vNM"	"H"	"c"	"aMvNM"	3.73777172555808	2.10349962110269	2.25825297359313	1	"14745923_58HaMvNM"	"58H_aM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-88-2.weba"	"Block1"	2	75	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	76	3	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"58H"	1479.51875196495	"Children"	"aM"	"vNM"	"H"	"Acoustic Mask"	"No Visual Mask"	"High Predictability"	"1"	"aMvNM"	75	"3"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1332.06343100008	999.773103619158	1	"pre-nasaling"	"73L"	"junk"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.42797744507371	2.09591401407363	2.42820434145455	1	"14745923_73LaNMvM"	"73L_aNM_vM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-110-2.weba"	"Block1"	1	95	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	106	4	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"73L"	999.773103619158	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	95	"4"	11.9166666666667	"Male"	"Version8"
"210725_c81"	14745923	1361.57401062008	1012.68118654593	1	"voiced 'g' in the coda"	"82L"	"lungs"	"aNM"	"vNM"	"L"	"c"	"aNMvNM"	4.06538571535407	2.70381170473399	3.05270452880814	1	"14745923_82LaNMvNM"	"82L_aNM_vNM.mp4"	7	"Version8"	"https://gorilla.sc/uploads/schedule/14745923?filename=audioFile-33-2.weba"	"Block1"	3	24	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-u5lv.csv"	16	1	9	"Mac OS 10.13.6"	"Chrome 91.0.4472.101"	"Version8"	11	11	"Male"	"English"	"Born and raised in the UK"	""	"No"	2	1	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c81"	"82L"	1012.68118654593	"Children"	"aNM"	"vNM"	"L"	"No Acoustic Mask"	"No Visual Mask"	"Low Predictability"	"1"	"aNMvNM"	24	"1"	11.9166666666667	"Male"	"Version8"
"210725_c84"	14993977	968.929516738442	704.094640195232	1	"unreleased coda"	"23L"	"clock"	"aNM"	"vM"	"L"	"c"	"aNMvM"	3.20162824848988	2.23269873175144	2.49753360829465	1	"14993977_23LaNMvM"	"23L_aNM_vM.mp4"	7	"Version1"	"https://gorilla.sc/uploads/schedule/14993977?filename=23LaNMvMmp4-71-2.weba"	"Block1"	2	60	"/Users/kechun/Documents/GitHub/PerMaSC/Maskanalysis/questionnaire/child randomizer/data_exp_58325-v9_task-l3g6.csv"	46	2	9	"Mac OS 10.15.7"	"Chrome 92.0.4515.131"	"Version1"	10	9	"Female"	"English"	"Born and raised in the UK"	""	"Yes sometimes"	3	2	""	2	2	"Everything worked well"	""	""	""	""	""	""	"210725_c84"	"23L"	704.094640195232	"Children"	"aNM"	"vM"	"L"	"No Acoustic Mask"	"Visual Mask"	"Low Predictability"	"1"	"aNMvM"	60	"2"	10.75	"Female"	"Version1"
